Date,Open,High,Low,Close,Adj Close,Volume
2008-11-17,1981.264038,2031.103027,1963.854004,2030.484985,2030.484985,136800
2008-11-18,2020.985962,2050.878906,1889.864990,1902.430054,1902.430054,156600
2008-11-19,1889.350952,2023.911011,1883.834961,2017.473999,2017.473999,128800
2008-11-20,1977.208008,2030.868042,1956.734009,1983.760010,1983.760010,130800
2008-11-21,1932.595947,2013.178955,1893.146973,1969.389038,1969.389038,127200
2008-11-24,1961.206055,1974.469971,1893.343018,1897.060059,1897.060059,84600
2008-11-25,1925.248047,1939.369019,1858.165039,1888.714966,1888.714966,69600
2008-11-26,1890.333008,1914.708008,1873.178955,1897.884033,1897.884033,65200
2008-11-27,2012.686035,2022.483032,1916.465942,1917.860962,1917.860962,122400
2008-11-28,1901.675049,1915.274048,1856.286011,1871.156006,1871.156006,77800
2008-12-01,1865.743042,1895.755981,1838.099976,1894.614990,1894.614990,81800
2008-12-02,1856.969971,1907.775024,1846.532959,1889.637939,1889.637939,104200
2008-12-03,1903.428955,1965.829956,1902.939941,1965.413940,1965.413940,135000
2008-12-04,1992.719971,2055.207031,1985.197998,2001.504028,2001.504028,176000
2008-12-05,1984.258057,2019.748047,1975.711060,2018.656006,2018.656006,118400
2008-12-08,2049.162109,2091.283936,2038.188965,2090.772949,2090.772949,165000
2008-12-09,2100.771973,2100.805908,2036.889038,2037.739990,2037.739990,145400
2008-12-10,2025.026978,2079.552002,2005.557983,2079.116943,2079.116943,128200
2008-12-11,2072.576904,2087.196045,2028.725952,2031.681030,2031.681030,121600
2008-12-12,2014.579956,2023.177002,1932.271973,1954.214966,1954.214966,108200
2008-12-15,1977.027954,1989.302979,1936.561035,1964.374023,1964.374023,81600
2008-12-16,1948.859009,1976.718994,1907.826050,1975.005981,1975.005981,78400
2008-12-17,1983.836060,2003.375000,1971.816040,1976.818970,1976.818970,97200
2008-12-18,1978.973999,2016.568970,1958.974976,2015.693970,2015.693970,92200
2008-12-19,2006.208008,2038.656982,1997.119995,2018.463013,2018.463013,102200
2008-12-22,2016.453979,2016.453979,1965.354004,1987.755005,1987.755005,86800
2008-12-23,1990.048950,1990.048950,1895.177979,1897.224976,1897.224976,99000
2008-12-24,1873.577026,1887.313965,1850.854980,1863.800049,1863.800049,74400
2008-12-25,1865.720947,1877.767944,1832.354980,1852.418945,1852.418945,64600
2008-12-26,1852.911011,1866.630005,1840.191040,1851.517944,1851.517944,53200
2008-12-29,1846.303955,1856.333984,1815.406982,1850.479980,1850.479980,55000
2008-12-30,1851.909058,1862.937012,1826.979980,1832.910034,1832.910034,56400
2008-12-31,1834.948975,1844.366943,1814.751953,1820.805054,1820.805054,50400
