,imdb_id,production_co,genre,date,occurences
451,tt0386676,NBC Universal,Comedy,2018-06-29,10813
452,tt0386676,NBC Universal,Comedy,2018-06-28,10409
453,tt0386676,NBC Universal,Comedy,2018-06-30,10715
454,tt0386676,NBC Universal,Comedy,2018-07-01,10785
455,tt0386676,NBC Universal,Comedy,2018-07-02,10643
456,tt0386676,NBC Universal,Comedy,2018-07-03,11084
457,tt0386676,NBC Universal,Comedy,2018-07-06,11237
458,tt0386676,NBC Universal,Comedy,2018-07-04,10968
459,tt0386676,NBC Universal,Comedy,2018-07-05,11854
460,tt0386676,NBC Universal,Comedy,2018-07-07,11844
461,tt0386676,NBC Universal,Comedy,2018-07-09,12336
462,tt0386676,NBC Universal,Comedy,2018-07-08,11643
